Fuel_Type,Kilometers_Driven,No_of_Owners,Manufactured_By,Car_Model,Car_Produced_Year,price,Registration_Year,Transmission_Type,Mileage(kmpl),Engine_CC,No_of_Seats,city,Car_Age
4.0,3.3333333333333335e-05,2,9.0,82.0,2014,220000,2014,1.0,17.92,1086,5,5.0,10
4.0,4.85601903559462e-05,1,8.0,63.0,2019,763000,2019,1.0,17.4,1497,5,5.0,5
4.0,1.2065782646991397e-05,2,8.0,59.0,2015,260000,2015,1.0,18.0,1198,5,5.0,9
4.0,7.458790184232118e-05,1,8.0,63.0,2022,1015000,2022,1.0,18.6,1498,5,5.0,2
4.0,1e-05,1,20.0,172.0,2019,409999,2019,1.0,20.89,1197,5,5.0,5
1.0,1.5151515151515151e-05,1,20.0,165.0,2018,791000,2018,1.0,25.47,1248,7,5.0,6
1.0,5.649717514124294e-06,1,30.0,289.0,2015,745000,2015,1.0,12.99,2494,7,5.0,9
1.0,4.739336492890995e-05,1,30.0,290.0,2021,1850000,2021,1.0,12.0,2393,7,5.0,3
1.0,8.333333333333334e-06,1,29.0,272.0,2005,110000,2005,1.0,12.2,1948,10,5.0,19
1.0,2.261062247043661e-05,1,1.0,18.0,2018,3900000,2018,0.0,17.09,2993,4,5.0,6
1.0,1.4285714285714285e-05,3,30.0,285.0,2015,1350000,2015,0.0,12.55,2982,7,5.0,9
4.0,2.2222222222222223e-05,1,8.0,69.0,2019,650000,2019,1.0,17.5,1199,5,5.0,5
4.0,2e-05,1,9.0,71.0,2021,1600000,2021,1.0,14.5,1999,6,5.0,3
4.0,1.2979933023545598e-05,1,20.0,179.0,2019,449000,2019,1.0,22.38,1197,5,5.0,5
4.0,2.3626698168930892e-05,1,29.0,275.0,2021,517000,2021,1.0,19.28,1199,5,5.0,3
4.0,2e-05,1,31.0,300.0,2017,500000,2017,1.0,16.2,1199,5,5.0,7
4.0,2.6884611248521347e-05,1,20.0,179.0,2015,400000,2015,1.0,22.38,1197,5,5.0,9
1.0,1.6252234682268813e-05,1,20.0,157.0,2017,459999,2017,1.0,27.39,1248,5,5.0,7
4.0,2.0833333333333333e-05,1,9.0,91.0,2016,580000,2016,1.0,17.19,1197,5,5.0,8
1.0,1.343291601740906e-05,1,20.0,183.0,2017,643000,2017,1.0,24.3,1248,5,5.0,7
4.0,8.333333333333334e-06,1,28.0,244.0,2011,200000,2011,1.0,16.25,1198,5,5.0,13
4.0,8.49762066621346e-05,1,20.0,176.0,2020,411000,2020,1.0,21.7,998,5,5.0,4
4.0,5.07227998985544e-05,2,27.0,238.0,2020,384000,2020,1.0,22.3,799,5,5.0,4
4.0,1.8321393891647275e-05,1,8.0,69.0,2018,500000,2018,1.0,17.5,1199,5,5.0,6
1.0,2.9411764705882354e-05,1,0.0,4.0,2014,1475000,2014,0.0,17.68,1968,5,5.0,10
4.0,2e-05,2,9.0,90.0,2016,500000,2016,1.0,18.6,1197,5,5.0,8
4.0,2.5e-05,2,31.0,300.0,2014,360000,2014,1.0,16.47,1198,5,5.0,10
1.0,1.4285714285714285e-05,4,30.0,285.0,2015,1450000,2015,0.0,12.55,2982,7,5.0,9
4.0,5.102040816326531e-05,3,26.0,233.0,2016,4200000,2016,0.0,13.6,1984,5,5.0,8
1.0,8.333333333333334e-06,1,2.0,34.0,2011,350000,2011,1.0,14.8,2499,7,5.0,13
1.0,1.4705882352941177e-05,1,1.0,21.0,2012,1199000,2012,0.0,16.09,1995,5,5.0,12
1.0,1.4285714285714285e-05,2,29.0,262.0,2014,220000,2014,1.0,21.02,1248,5,5.0,10
1.0,2e-05,4,9.0,77.0,2016,330000,2016,1.0,24.0,1120,5,5.0,8
4.0,1.4249276849199903e-05,1,29.0,275.0,2021,518000,2021,1.0,19.28,1199,5,5.0,3
4.0,1.8348287187391057e-05,1,20.0,153.0,2010,141000,2010,1.0,19.0,998,5,5.0,14
1.0,5e-05,1,27.0,235.0,2018,800000,2018,1.0,20.37,1461,5,5.0,6
4.0,3.490279571393669e-05,1,20.0,155.0,2016,227000,2016,1.0,22.05,796,5,5.0,8
4.0,1.5435195332396932e-05,2,8.0,63.0,2014,372000,2014,1.0,17.4,1497,5,5.0,10
1.0,7.208454074939088e-06,1,30.0,285.0,2014,1300000,2014,1.0,13.0,2982,7,5.0,10
4.0,4.141301196836046e-05,1,20.0,184.0,2019,437000,2020,1.0,21.79,998,5,5.0,5
4.0,1.5384615384615384e-05,1,30.0,281.0,2017,950000,2017,0.0,14.28,1798,5,5.0,7
4.0,1.2576559807830166e-05,1,8.0,63.0,2015,421000,2015,1.0,17.4,1497,5,5.0,9
4.0,1.1383687176276396e-05,1,9.0,90.0,2010,193000,2010,1.0,18.5,1197,5,5.0,14
4.0,5e-05,1,20.0,165.0,2015,750000,2015,1.0,16.02,1373,7,5.0,9
4.0,1.8181818181818182e-05,1,31.0,298.0,2015,599000,2015,1.0,14.69,1390,5,5.0,9
4.0,1.6666666666666667e-05,2,17.0,134.0,2020,470000,2020,1.0,18.15,1198,6,5.0,4
4.0,2.1194074136871332e-05,1,8.0,61.0,2014,335000,2014,1.0,19.4,1198,5,5.0,10
1.0,6.666666666666667e-06,1,30.0,289.0,2015,1050000,2015,1.0,12.99,2494,7,5.0,9
1.0,2.409058058299205e-05,2,21.0,200.0,2015,2199000,2015,0.0,14.21,2143,5,5.0,9
1.0,1.8315018315018315e-05,1,9.0,75.0,2017,843000,2017,1.0,22.54,1582,5,5.0,7
4.0,5e-05,1,9.0,82.0,2007,50000,2007,1.0,19.31,1086,5,5.0,17
4.0,1.4285714285714285e-05,1,2.0,32.0,2015,180000,2015,1.0,18.2,1199,5,5.0,9
4.0,3.346496218459273e-05,1,20.0,183.0,2021,673000,2021,1.0,17.03,1462,5,5.0,3
4.0,1.8078605777922408e-05,1,30.0,284.0,2011,198000,2011,1.0,18.3,1197,5,5.0,13
1.0,1.4492753623188405e-05,1,9.0,86.0,2013,250000,2013,1.0,22.32,1582,5,5.0,11
4.0,2.4058703235895585e-05,2,20.0,180.0,2015,338000,2016,1.0,22.41,1197,5,5.0,9
4.0,2.1448181194234728e-05,2,9.0,90.0,2011,198000,2011,1.0,18.5,1197,5,5.0,13
1.0,1.7758204290382156e-05,1,13.0,107.0,2021,1400000,2021,0.0,18.0,1493,5,5.0,3
4.0,4.3572984749455335e-05,1,20.0,155.0,2019,283000,2019,1.0,22.05,796,5,5.0,5
4.0,2.380952380952381e-05,2,9.0,89.0,2014,214000,2014,1.0,19.81,1086,5,5.0,10
4.0,3.826286588865506e-05,1,9.0,74.0,2014,215000,2014,1.0,21.1,814,5,5.0,10
4.0,4.781714722899632e-05,1,31.0,300.0,2020,749000,2020,1.0,18.78,999,5,5.0,4
4.0,7.142857142857143e-05,2,9.0,74.0,2013,185000,2013,1.0,21.1,814,5,5.0,11
1.0,1.9230029614245606e-05,1,20.0,157.0,2018,465000,2018,1.0,27.39,1248,5,5.0,6
4.0,1.6666666666666667e-05,2,9.0,90.0,2010,200000,2010,1.0,18.5,1197,5,5.0,14
1.0,2e-05,1,13.0,107.0,2021,1321000,2021,1.0,20.8,1493,5,5.0,3
4.0,1.694915254237288e-05,1,30.0,281.0,2014,450000,2014,1.0,14.28,1798,5,5.0,10
1.0,6.666666666666667e-05,1,13.0,108.0,2022,1199000,2022,1.0,19.31,1493,5,5.0,2
4.0,4.465681239673112e-05,2,9.0,74.0,2014,210000,2014,1.0,21.1,814,5,5.0,10
1.0,1.8697530056279567e-05,1,8.0,59.0,2016,345000,2016,1.0,25.8,1498,5,5.0,8
4.0,2.0408163265306123e-05,1,8.0,68.0,2011,421000,2011,0.0,11.7,2354,5,5.0,13
4.0,2.6028110359187923e-05,1,20.0,156.0,2011,171000,2011,1.0,24.39,998,5,5.0,13
4.0,1.6505735743170752e-05,1,9.0,89.0,2010,172000,2010,1.0,20.36,1197,5,5.0,14
4.0,7.807010695604653e-05,1,21.0,200.0,2021,6600000,2021,0.0,15.0,1991,5,5.0,3
1.0,2.6850683349891256e-05,1,28.0,249.0,2019,794000,2019,0.0,21.72,1498,5,5.0,5
4.0,3.876570010854396e-05,1,30.0,293.0,2022,881000,2022,1.0,17.03,1462,5,5.0,2
1.0,2.9411764705882354e-05,1,30.0,290.0,2018,1735000,2018,1.0,13.68,2393,8,5.0,6
4.0,3.365077228522395e-05,1,9.0,85.0,2019,852999,2019,0.0,18.15,998,5,5.0,5
4.0,2.380952380952381e-05,1,24.0,227.0,2018,325000,2018,1.0,19.49,1198,5,5.0,6
4.0,4.0941658137154556e-05,1,20.0,185.0,2014,284000,2014,1.0,20.51,998,5,5.0,10
4.0,6.981777560566921e-05,1,28.0,249.0,2020,936000,2021,0.0,16.24,999,5,5.0,4
1.0,0.00010309278350515464,1,17.0,142.0,2019,800000,2019,1.0,18.49,1493,7,5.0,5
4.0,2e-05,2,9.0,86.0,2011,250000,2011,1.0,17.01,1591,5,5.0,13
4.0,1.957062058437873e-05,1,8.0,63.0,2017,650000,2017,0.0,18.0,1497,5,5.0,7
4.0,1.6666666666666667e-05,2,9.0,89.0,2010,165000,2010,1.0,19.81,1086,5,5.0,14
4.0,4.2222597534200305e-05,1,20.0,180.0,2022,850000,2022,1.0,22.41,1197,5,5.0,2
4.0,2.5e-05,1,9.0,89.0,2009,161000,2009,1.0,19.81,1086,5,5.0,15
1.0,1.6666111129629014e-05,1,21.0,206.0,2017,2750000,2017,0.0,17.9,2143,5,5.0,7
4.0,2.564102564102564e-05,1,8.0,60.0,2018,795000,2018,1.0,15.4,1497,7,5.0,6
4.0,2.5e-05,1,20.0,165.0,2020,900000,2020,1.0,19.01,1462,7,5.0,4
1.0,6.249609399412537e-05,1,32.0,311.0,2017,1800000,2017,0.0,16.8,1969,5,5.0,7
4.0,1.9607843137254903e-05,2,9.0,86.0,2014,361000,2014,1.0,17.01,1591,5,5.0,10
4.0,9.859016070196194e-05,1,20.0,184.0,2021,509999,2021,1.0,21.79,998,5,5.0,3
4.0,1.8636897329332613e-05,2,20.0,176.0,2019,415000,2020,1.0,21.7,998,5,5.0,5
4.0,1.129535083359689e-05,1,20.0,160.0,2014,266000,2014,1.0,25.24,998,5,5.0,10
4.0,1.6666666666666667e-05,1,20.0,184.0,2013,150000,2013,1.0,20.51,998,5,5.0,11
4.0,8.292561572269674e-05,1,28.0,246.0,2021,1375000,2021,1.0,19.2,999,5,5.0,3
4.0,0.0001,1,29.0,273.0,2021,520000,2021,1.0,19.01,1199,5,5.0,3
1.0,2.1276595744680852e-05,1,17.0,138.0,2018,925000,2018,1.0,15.4,2523,9,5.0,6
1.0,5e-05,1,27.0,236.0,2018,650000,2018,1.0,19.6,1461,5,5.0,6
4.0,2.7027027027027027e-05,1,20.0,180.0,2013,285000,2013,1.0,19.1,1197,5,5.0,11
4.0,0.0001050420168067227,1,9.0,78.0,2022,728000,2022,1.0,20.7,1197,5,5.0,2
4.0,1e-05,1,2.0,32.0,2016,210000,2016,1.0,18.2,1199,5,5.0,8
0.0,4.429286441954201e-05,1,9.0,81.0,2022,535000,2022,1.0,42.37,1086,5,5.0,2
4.0,0.00010098969905069682,1,9.0,90.0,2021,824000,2021,1.0,20.0,998,5,5.0,3
4.0,1.4285714285714285e-05,1,6.0,50.0,2016,500000,2016,1.0,17.0,1497,5,5.0,8
4.0,4.974876871797423e-05,1,9.0,77.0,2020,526000,2020,1.0,18.9,1197,5,5.0,4
4.0,8.333333333333334e-06,1,28.0,244.0,2011,180000,2011,1.0,16.25,1198,5,5.0,13
4.0,6.553938917289291e-05,1,29.0,265.0,2021,969999,2021,1.0,17.33,1199,5,5.0,3
4.0,2.7474791878451522e-05,1,9.0,85.0,2020,951000,2020,0.0,18.15,998,5,5.0,4
1.0,1.923076923076923e-05,1,1.0,14.0,2012,975000,2012,0.0,16.07,1995,5,5.0,12
1.0,1.926782273603083e-05,1,21.0,205.0,2019,2250000,2019,0.0,17.9,2143,5,5.0,5
4.0,1.4285714285714285e-05,1,8.0,63.0,2017,750000,2017,0.0,18.0,1497,5,5.0,7
4.0,0.0001,1,12.0,101.0,2022,2650000,2022,0.0,14.1,1368,5,5.0,2
1.0,3.3333333333333335e-05,1,1.0,20.0,2016,1950000,2016,0.0,17.05,1995,5,5.0,8
4.0,4.291292966570828e-05,2,9.0,73.0,2019,930000,2019,1.0,13.0,1591,5,5.0,5
4.0,3.3333333333333335e-05,2,16.0,122.0,2020,1499000,2020,0.0,13.96,1451,5,5.0,4
1.0,1.4285714285714285e-05,2,17.0,147.0,2017,850000,2017,1.0,16.0,2179,7,5.0,7
4.0,2e-05,2,9.0,73.0,2019,1019999,2019,1.0,13.0,1591,5,5.0,5
4.0,8.829242450997704e-05,1,20.0,179.0,2019,614000,2019,1.0,21.21,1197,5,5.0,5
4.0,4.235672836630099e-05,1,20.0,179.0,2020,630000,2020,1.0,21.21,1197,5,5.0,4
4.0,3.3333333333333335e-05,2,20.0,160.0,2016,320000,2016,1.0,23.1,998,5,5.0,8
4.0,1.651991475723985e-05,1,9.0,82.0,2014,241000,2014,1.0,17.92,1086,5,5.0,10
4.0,2.158521844241064e-05,1,20.0,163.0,2016,513000,2016,1.0,20.73,1373,5,5.0,8
4.0,1.6666666666666667e-05,1,16.0,123.0,2020,1550000,2020,0.0,11.67,1451,6,5.0,4
4.0,3.1501023783272954e-05,1,9.0,85.0,2019,1006000,2019,0.0,18.15,998,5,5.0,5
1.0,1.2711648955102456e-05,3,30.0,285.0,2012,1075000,2012,0.0,12.55,2982,7,5.0,12
4.0,0.00011185682326621924,1,20.0,160.0,2022,635000,2022,0.0,26.0,998,5,5.0,2
4.0,0.0001,1,9.0,77.0,2015,475000,2015,1.0,18.9,1197,5,5.0,9
4.0,2.5e-05,3,9.0,87.0,2014,305000,2014,1.0,19.1,1197,5,5.0,10
4.0,2.1904845351791818e-05,1,8.0,63.0,2018,755000,2020,1.0,17.8,1497,5,5.0,6
4.0,3.3333333333333335e-05,1,20.0,163.0,2019,800000,2019,1.0,21.56,1462,5,5.0,5
4.0,1.1760140180870956e-05,4,11.0,100.0,2015,1800000,2015,0.0,9.4,1999,5,5.0,9
4.0,3.3333333333333335e-05,1,9.0,77.0,2017,450000,2017,1.0,18.9,1197,5,5.0,7
4.0,1.4285714285714285e-05,1,9.0,90.0,2011,290000,2011,1.0,18.5,1197,5,5.0,13
4.0,5.8139534883720933e-05,1,20.0,179.0,2019,580000,2019,1.0,22.0,1197,5,5.0,5
4.0,5.477951246233908e-05,1,8.0,63.0,2015,600000,2015,1.0,17.4,1497,5,5.0,9
4.0,1.25e-05,2,30.0,281.0,2015,595000,2015,1.0,14.28,1798,5,5.0,9
4.0,0.00015629884338855892,1,20.0,160.0,2022,546000,2022,1.0,25.24,998,5,5.0,2
4.0,2.1863180218194538e-05,1,9.0,78.0,2020,588000,2020,0.0,20.7,1197,5,5.0,4
1.0,2.173913043478261e-05,1,30.0,285.0,2016,2300000,2016,1.0,12.55,2982,7,5.0,8
4.0,2.8365575537527657e-05,1,8.0,60.0,2016,499000,2016,1.0,15.4,1497,7,5.0,8
4.0,2.419315817486815e-05,1,30.0,295.0,2018,623000,2018,1.0,17.1,1496,5,5.0,6
4.0,1.9431436177447877e-05,1,8.0,61.0,2014,300000,2014,1.0,19.4,1198,5,5.0,10
4.0,3.3923604043693604e-05,1,20.0,155.0,2019,338000,2019,1.0,24.7,796,5,5.0,5
1.0,1.1750743234509583e-05,1,30.0,290.0,2019,1750000,2019,1.0,13.68,2393,7,5.0,5
4.0,0.00014486455164421265,1,20.0,176.0,2022,443000,2022,1.0,21.7,998,5,5.0,2
4.0,1.7360508315683483e-05,2,9.0,89.0,2013,213000,2013,1.0,20.36,1197,5,5.0,11
1.0,1.3938836385938502e-05,1,21.0,208.0,2017,3700000,2017,0.0,17.9,2143,5,5.0,7
4.0,0.0001,1,20.0,155.0,2015,234000,2015,1.0,22.74,796,5,5.0,9
4.0,2e-05,1,9.0,89.0,2009,140000,2009,1.0,19.81,1086,5,5.0,15
4.0,5.555555555555556e-05,1,20.0,157.0,2018,534000,2018,0.0,21.4,1197,5,5.0,6
4.0,3.125e-05,1,20.0,184.0,2018,380000,2018,0.0,20.51,998,5,5.0,6
1.0,2.380952380952381e-05,1,6.0,50.0,2018,565000,2018,1.0,23.0,1498,5,5.0,6
4.0,2.2222222222222223e-05,1,8.0,63.0,2014,381000,2014,1.0,17.4,1497,5,5.0,10
4.0,3.4482758620689657e-05,1,8.0,63.0,2018,749000,2018,0.0,18.4,1498,5,5.0,6
4.0,5.082592121982211e-05,2,20.0,165.0,2012,426000,2012,1.0,20.51,1462,7,5.0,12
4.0,4.9072529198154875e-05,1,9.0,90.0,2021,877000,2021,0.0,20.28,998,5,5.0,3
4.0,0.0001,1,28.0,246.0,2022,1400000,2022,0.0,17.2,999,5,5.0,2
4.0,2.968856693287415e-05,1,9.0,89.0,2015,335000,2016,1.0,19.81,1086,5,5.0,9
4.0,5.400151204233719e-05,1,20.0,176.0,2021,413999,2021,1.0,21.7,998,5,5.0,3
4.0,2.777777777777778e-05,1,20.0,184.0,2016,321000,2016,1.0,18.9,998,5,5.0,8
4.0,3.24770225065766e-05,2,20.0,156.0,2019,323000,2019,1.0,23.95,998,5,5.0,5
4.0,5.555555555555556e-05,1,20.0,165.0,2021,925000,2021,1.0,19.01,1462,7,5.0,3
4.0,6.92185228767218e-05,1,20.0,155.0,2020,345000,2020,1.0,22.05,796,5,5.0,4
4.0,5.00225101295583e-05,2,9.0,77.0,2019,454000,2019,1.0,18.9,1197,5,5.0,5
4.0,4.1666666666666665e-05,1,9.0,74.0,2016,259000,2016,1.0,21.1,814,5,5.0,8
1.0,2.4390243902439026e-05,1,17.0,126.0,2019,675000,2019,1.0,15.96,2523,7,5.0,5
1.0,2.2222222222222223e-05,1,0.0,7.0,2015,1095000,2016,1.0,17.32,1968,5,5.0,9
4.0,9.826078412105728e-05,1,9.0,71.0,2021,1875000,2021,0.0,14.2,1999,7,5.0,3
4.0,2.8213519918745063e-05,1,9.0,77.0,2013,325000,2013,1.0,18.9,1197,5,5.0,11
4.0,2.857142857142857e-05,1,9.0,77.0,2017,415000,2017,1.0,18.9,1197,5,5.0,7
1.0,2.5e-05,1,30.0,290.0,2019,1695000,2019,1.0,13.68,2393,7,5.0,5
1.0,2.039151712887439e-05,1,9.0,77.0,2016,365000,2016,1.0,24.0,1120,5,5.0,8
4.0,2.5e-05,2,20.0,154.0,2007,98000,2007,1.0,19.7,796,5,5.0,17
4.0,2.018326403746014e-05,1,20.0,156.0,2019,333000,2019,1.0,23.95,998,5,5.0,5
4.0,2.5841128740503384e-05,1,20.0,180.0,2014,405999,2015,1.0,22.41,1197,5,5.0,10
4.0,3.047479734259767e-05,1,8.0,63.0,2018,675000,2019,1.0,17.4,1497,5,5.0,6
4.0,6.829668078131402e-05,1,9.0,87.0,2015,329000,2015,1.0,19.1,1197,5,5.0,9
4.0,2.991414639983248e-05,1,20.0,155.0,2017,279000,2017,1.0,24.7,796,5,5.0,7
4.0,2.7436347673397717e-05,2,9.0,83.0,2012,299000,2012,1.0,13.44,2359,5,5.0,12
4.0,3.253196265330687e-05,1,9.0,78.0,2022,622000,2022,1.0,20.7,1197,5,5.0,2
4.0,4.694835680751174e-05,1,9.0,90.0,2021,798000,2021,1.0,21.0,1197,5,5.0,3
4.0,7.427764985515858e-05,1,9.0,78.0,2020,618000,2020,1.0,20.7,1197,5,5.0,4
4.0,6.461200491051237e-05,1,20.0,176.0,2019,430999,2019,0.0,21.7,998,5,5.0,5
4.0,3.0303030303030302e-05,1,20.0,184.0,2018,415000,2018,0.0,20.51,998,5,5.0,6
4.0,2e-05,2,9.0,89.0,2010,180000,2010,1.0,20.36,1197,5,5.0,14
4.0,6.342762907522517e-05,1,0.0,6.0,2021,3700000,2021,0.0,19.31,1984,5,5.0,3
1.0,3.460806367883717e-05,1,9.0,71.0,2021,1675000,2021,0.0,18.1,1493,6,5.0,3
4.0,0.0001,1,20.0,157.0,2019,620000,2019,1.0,21.4,1197,5,5.0,5
1.0,2e-05,1,31.0,305.0,2015,380000,2015,1.0,20.34,1498,5,5.0,9
1.0,1.4285714285714285e-05,2,17.0,147.0,2016,840000,2016,0.0,16.0,1997,7,5.0,8
1.0,4.065040650406504e-05,1,21.0,197.0,2020,3500000,2020,0.0,12.6,1950,5,5.0,4
1.0,9.336196433572963e-05,1,17.0,144.0,2023,1550000,2023,1.0,15.2,2184,4,5.0,1
4.0,1.1111111111111112e-05,1,20.0,165.0,2018,600000,2018,1.0,17.5,1373,7,5.0,6
4.0,5.0730519480519484e-05,1,9.0,85.0,2020,868000,2020,1.0,18.27,998,5,5.0,4
4.0,3.1474254060178776e-05,1,8.0,63.0,2019,917000,2019,0.0,18.0,1497,5,5.0,5
1.0,6.666666666666667e-06,1,7.0,0.0,2013,100000,2013,1.0,12.8,1995,5,5.0,11
4.0,3.220093382708099e-05,1,9.0,86.0,2019,867000,2019,1.0,17.0,1591,5,5.0,5
4.0,3.891807744697412e-05,1,27.0,236.0,2021,827000,2021,1.0,16.42,1498,5,5.0,3
4.0,5e-05,1,20.0,176.0,2021,420000,2021,1.0,21.7,998,5,5.0,3
1.0,4.135478268061701e-05,1,17.0,146.0,2019,942000,2019,1.0,20.0,1497,5,5.0,5
1.0,1.4285714285714285e-05,1,13.0,107.0,2020,1300000,2020,0.0,18.0,1493,5,5.0,4
4.0,2.3272050267628578e-05,1,27.0,236.0,2020,803999,2020,1.0,16.42,1498,5,5.0,4
4.0,7.973845785822502e-05,2,20.0,154.0,2012,179000,2012,1.0,19.7,796,5,5.0,12
4.0,0.0001,1,9.0,90.0,2019,550000,2019,1.0,18.6,1197,5,5.0,5
4.0,0.0001,2,9.0,78.0,2021,650000,2021,1.0,20.7,1197,5,5.0,3
4.0,2.0073468896159946e-05,1,8.0,63.0,2015,449000,2015,1.0,16.8,1497,5,5.0,9
4.0,3.3333333333333335e-05,2,27.0,238.0,2016,250000,2016,1.0,23.01,999,5,5.0,8
4.0,0.0001,2,29.0,265.0,2022,821000,2022,1.0,17.33,1199,5,5.0,2
1.0,5e-05,1,9.0,77.0,2013,300000,2013,1.0,24.0,1120,5,5.0,11
1.0,1.25e-05,2,17.0,147.0,2015,700000,2015,1.0,16.0,1997,7,5.0,9
1.0,1.4285714285714285e-05,2,9.0,87.0,2014,280000,2014,1.0,24.4,1120,5,5.0,10
4.0,0.00015755475027572083,1,20.0,179.0,2020,663000,2021,1.0,21.21,1197,5,5.0,4
4.0,5.1448268765756035e-05,2,20.0,172.0,2019,559000,2019,0.0,20.89,1197,5,5.0,5
1.0,1.6323332571577813e-05,1,20.0,179.0,2019,500000,2019,1.0,28.4,1248,5,5.0,5
4.0,0.00016504373659019642,1,29.0,265.0,2021,934000,2021,1.0,17.33,1199,5,5.0,3
1.0,0.00010948105977665864,1,29.0,253.0,2022,914000,2022,1.0,23.64,1497,5,5.0,2
4.0,4.3305040706738266e-05,1,20.0,157.0,2022,840000,2022,1.0,21.4,1197,5,5.0,2
1.0,2.9466364145328107e-05,1,29.0,253.0,2020,684000,2020,1.0,23.64,1497,5,5.0,4
4.0,5e-05,1,20.0,163.0,2015,524000,2015,1.0,20.73,1373,5,5.0,9
4.0,2.0352505393413928e-05,1,30.0,284.0,2017,442000,2017,1.0,17.71,1197,5,5.0,7
4.0,1.3908205841446454e-05,2,20.0,175.0,2010,192000,2010,1.0,21.1,1197,5,5.0,14
4.0,5e-05,1,20.0,184.0,2020,580000,2020,1.0,21.79,998,5,5.0,4
1.0,5e-05,1,1.0,17.0,2019,3800000,2019,0.0,18.12,1995,5,5.0,5
4.0,0.0001,1,8.0,59.0,2021,828999,2021,0.0,18.3,1199,5,5.0,3
1.0,4.477077363896848e-05,1,6.0,51.0,2017,2649000,2017,0.0,10.91,3198,7,5.0,7
1.0,3.3333333333333335e-05,1,1.0,20.0,2016,1950000,2016,0.0,20.68,1995,5,5.0,8
4.0,0.0001,2,9.0,90.0,2019,600000,2019,1.0,18.6,1197,5,5.0,5
4.0,2.0667989417989417e-05,1,8.0,63.0,2019,775000,2019,1.0,17.4,1497,5,5.0,5
4.0,3.125e-05,1,16.0,122.0,2019,1365000,2019,0.0,13.96,1451,5,5.0,5
4.0,5e-05,1,28.0,249.0,2020,850000,2020,1.0,14.3,1598,5,5.0,4
4.0,1.7849811684486728e-05,1,30.0,282.0,2015,434999,2015,1.0,16.78,1496,5,5.0,9
1.0,1.643655489809336e-05,2,9.0,75.0,2019,956000,2019,1.0,22.54,1582,5,5.0,5
4.0,5.2675937631689846e-05,1,24.0,226.0,2017,430999,2017,0.0,19.34,1198,5,5.0,7
4.0,2e-05,1,20.0,165.0,2014,575000,2014,1.0,16.02,1373,7,5.0,10
1.0,8.682590537712832e-06,1,29.0,278.0,2017,432000,2017,1.0,22.95,1248,5,5.0,7
4.0,3.8093786903356064e-05,1,20.0,156.0,2014,254999,2014,1.0,20.92,998,5,5.0,10
1.0,2.8011204481792718e-05,2,21.0,205.0,2015,1675000,2015,0.0,17.9,2143,5,5.0,9
4.0,0.00016051364365971107,2,20.0,176.0,2021,479000,2021,0.0,21.7,998,5,5.0,3
4.0,3.3333333333333335e-05,1,29.0,265.0,2020,763000,2020,1.0,17.33,1199,5,5.0,4
4.0,3.963849690819724e-05,1,8.0,59.0,2022,846000,2022,0.0,18.3,1199,5,5.0,2
4.0,2.1405484085022582e-05,1,9.0,73.0,2019,999000,2019,1.0,15.8,1591,5,5.0,5
4.0,5e-05,1,9.0,89.0,2013,280000,2013,1.0,20.36,1197,5,5.0,11
4.0,8.333333333333334e-06,1,20.0,165.0,2018,775000,2018,0.0,18.69,1462,7,5.0,6
1.0,1.5384615384615384e-05,1,28.0,249.0,2014,350000,2014,1.0,20.5,1598,5,5.0,10
4.0,1.0989010989010989e-05,1,8.0,59.0,2018,445000,2018,1.0,19.5,1199,5,5.0,6
4.0,2.2222222222222223e-05,1,9.0,91.0,2017,500000,2017,1.0,17.19,1197,5,5.0,7
4.0,3.3333333333333335e-05,1,20.0,163.0,2019,825000,2019,1.0,21.56,1462,5,5.0,5
4.0,1.6666666666666667e-05,1,20.0,157.0,2017,509999,2017,1.0,21.4,1197,5,5.0,7
4.0,1.785714285714286e-05,1,30.0,282.0,2014,325000,2014,1.0,16.78,1496,5,5.0,10
4.0,1.83759348756868e-05,1,9.0,86.0,2016,500000,2016,1.0,17.01,1591,5,5.0,8
4.0,4.396377385034731e-05,1,27.0,243.0,2020,640000,2020,0.0,18.2,999,7,5.0,4
4.0,0.00018570102135561745,1,20.0,155.0,2020,334000,2020,1.0,22.05,796,5,5.0,4
1.0,2.4767801857585138e-05,1,0.0,4.0,2014,1250000,2014,0.0,17.68,1968,5,5.0,10
4.0,9.227646027498385e-05,1,9.0,90.0,2020,774000,2021,0.0,20.28,998,5,5.0,4
4.0,0.00022119000221190003,1,20.0,155.0,2020,326000,2020,1.0,22.05,796,5,5.0,4
1.0,3.847633705271258e-05,2,1.0,14.0,2019,2400000,2019,0.0,22.69,1995,5,5.0,5
4.0,0.00014695077149155033,1,20.0,180.0,2021,634000,2021,1.0,22.41,1197,5,5.0,3
1.0,2.1276595744680852e-05,1,21.0,197.0,2011,825000,2011,0.0,14.94,2143,5,5.0,13
4.0,4.2135423250326547e-05,1,20.0,176.0,2021,458000,2021,0.0,21.7,998,5,5.0,3
4.0,0.00010556317956296844,1,20.0,176.0,2021,413999,2021,1.0,21.7,998,5,5.0,3
1.0,6.666666666666667e-06,1,27.0,236.0,2013,310000,2013,1.0,19.01,1461,5,5.0,11
4.0,1.4285714285714285e-05,2,9.0,87.0,2015,450000,2015,0.0,16.9,1197,5,5.0,9
1.0,2.6178010471204188e-05,2,32.0,314.0,2019,4495000,2021,0.0,11.2,1969,5,5.0,5
